"","Generation","strategy","zo","ratio","fit_media","fit_sd"
"20468",159,"fit_total",20,2.5,7.935605,1.03184648463497
"20469",159,"fit_total",21,2.625,8.045875,0.523277820521274
"20470",159,"fit_total",22,2.75,8.109743,0.396100981029746
"20471",159,"fit_total",23,2.875,8.0097825,0.674815666838625
"20472",159,"fit_total",24,3,8.076704,0.319591783079793
"20473",159,"fit_total",25,3.125,8.250619,0.176819694270232
"20474",159,"fit_total",26,3.25,10.8877995,0.28494276808792
"20475",159,"fit_total",27,3.375,8.5285285,0.399994064050337
"20476",159,"fit_total",28,3.5,9.242708,0.467266877365418
"20477",159,"fit_total",29,3.625,10.9624165,0.431595366467613
"20478",159,"fit_total",30,3.75,12.3717695,0.452990200347489
"20479",159,"fit_total",31,3.875,13.4520505,0.506949979078436
"20480",159,"fit_total",32,4,14.2191575,0.647111143341792
"20481",160,"fit_B",1,0.125,6.26771338965496,0.161468196797306
"20482",160,"fit_B",2,0.25,4.94705712359363,0.201171676379737
"20483",160,"fit_B",3,0.375,4.46388649533594,0.217306720039488
"20484",160,"fit_B",4,0.5,4.29173551040847,0.131537236790693
"20485",160,"fit_B",5,0.625,5.65033500665165,0.093676669564672
"20486",160,"fit_B",6,0.75,6.20789797760606,0.0875372953709413
"20487",160,"fit_B",7,0.875,6.03570194629636,0.100494014628697
"20488",160,"fit_B",8,1,5.86176678661612,0.126155446521027
"20489",160,"fit_B",9,1.125,6.09796207572619,0.134165392004117
"20490",160,"fit_B",10,1.25,6.02016114890503,0.16158929771207
"20491",160,"fit_B",11,1.375,5.95539544143301,0.187045775455636
"20492",160,"fit_B",12,1.5,5.97649083490686,0.182944389868414
"20493",160,"fit_B",13,1.625,5.62189354840654,0.787660253081374
"20494",160,"fit_B",14,1.75,4.30333285488053,1.73613205378447
"20495",160,"fit_B",15,1.875,2.14627743564065,2.32565352386015
"20496",160,"fit_B",16,2,0.851375092654177,1.79759242068142
"20497",160,"fit_B",17,2.125,0.744923545606469,1.73848124851658
"20498",160,"fit_B",18,2.25,1.00774292679005,2.03232575641729
"20499",160,"fit_B",19,2.375,1.02684619691756,2.04910949027283
"20500",160,"fit_B",20,2.5,0.737098394520522,1.8944343005068
"20501",160,"fit_B",21,2.625,0.751265573786583,2.03320508798197
"20502",160,"fit_B",22,2.75,0.494071932685045,1.71030897466759
"20503",160,"fit_B",23,2.875,0.447312975624782,1.56798567540637
"20504",160,"fit_B",24,3,0.343302109702832,1.37960907537619
"20505",160,"fit_B",25,3.125,0.212127518557794,1.25930553657011
"20506",160,"fit_B",26,3.25,0,0
"20507",160,"fit_B",27,3.375,0.0841666666666667,0.841666666666667
"20508",160,"fit_B",28,3.5,0,0
"20509",160,"fit_B",29,3.625,0,0
"20510",160,"fit_B",30,3.75,0,0
"20511",160,"fit_B",31,3.875,0,0
"20512",160,"fit_B",32,4,0,0
"20513",160,"fit_O",1,0.125,3.07016301264314,0.176243756348757
"20514",160,"fit_O",2,0.25,4.18741939041595,0.0390271634234659
"20515",160,"fit_O",3,0.375,4.24158878279683,0.127159545138614
"20516",160,"fit_O",4,0.5,4.55454011179052,0.16301398309267
"20517",160,"fit_O",5,0.625,5.82412464213534,0.0514740716858284
"20518",160,"fit_O",6,0.75,7.58560197449143,0.0360947889187624
"20519",160,"fit_O",7,0.875,7.51775089153285,0.039215765635156
"20520",160,"fit_O",8,1,7.33301532837236,0.0541479836184483
"20521",160,"fit_O",9,1.125,9.36122617820542,0.0487183632457396
"20522",160,"fit_O",10,1.25,10.7844845608627,0.0659203365565984
"20523",160,"fit_O",11,1.375,11.1341054346361,0.0909106094859994
"20524",160,"fit_O",12,1.5,11.2803501295747,0.0543217978244827
"20525",160,"fit_O",13,1.625,11.6767769322431,3.46664777974012
"20526",160,"fit_O",14,1.75,5.9023497491304,6.83412291935665
"20527",160,"fit_O",15,1.875,2.65138386634599,5.92230627114264
"20528",160,"fit_O",16,2,1.23485847626871,4.53988176491907
"20529",160,"fit_O",17,2.125,1.41174570667443,4.82164636155466
"20530",160,"fit_O",18,2.25,1.69071078782103,5.12833361390768
"20531",160,"fit_O",19,2.375,2.34426131722581,6.09699721948503
"20532",160,"fit_O",20,2.5,1.60203929491722,5.1269914176274
"20533",160,"fit_O",21,2.625,2.80352944871318,6.31020860301873
"20534",160,"fit_O",22,2.75,3.19168121240952,6.16448614539114
"20535",160,"fit_O",23,2.875,2.58751749822171,5.84887582657729
"20536",160,"fit_O",24,3,2.41713280512188,5.86059238709692
"20537",160,"fit_O",25,3.125,11.1266407303789,3.43596417947943
"20538",160,"fit_O",26,3.25,12.5461212498481,0.353879058110488
"20539",160,"fit_O",27,3.375,11.0680363370405,3.1065783843648
"20540",160,"fit_O",28,3.5,12.0546755590006,0.345861831608966
"20541",160,"fit_O",29,3.625,12.3999222281991,0.22283464449203
"20542",160,"fit_O",30,3.75,12.8709296897188,0.238782178480138
"20543",160,"fit_O",31,3.875,13.1947042549997,0.237159013010876
"20544",160,"fit_O",32,4,13.4778455627172,0.274203664153658
"20545",160,"fit_Y",1,0.125,8.57153007566587,0.0642984775779276
"20546",160,"fit_Y",2,0.25,7.859237057911,0.0861606529152471
"20547",160,"fit_Y",3,0.375,7.74224903788565,0.154692071164531
"20548",160,"fit_Y",4,0.5,7.6300350789077,0.0540887311665499
"20549",160,"fit_Y",5,0.625,8.05389781130596,0.0262023152745747
"20550",160,"fit_Y",6,0.75,8.49945201875137,0.0169527724516697
"20551",160,"fit_Y",7,0.875,8.52026562671733,0.0197916589605257
"20552",160,"fit_Y",8,1,8.64164581774472,0.0452479871328488
"20553",160,"fit_Y",9,1.125,8.88114365965335,0.0565073882489831
"20554",160,"fit_Y",10,1.25,9.25756416061311,0.105542363030408
"20555",160,"fit_Y",11,1.375,9.4860584436773,0.103987249830935
"20556",160,"fit_Y",12,1.5,9.76167143721696,0.136949474430444
"20557",160,"fit_Y",13,1.625,9.15621253037876,2.54004364279747
"20558",160,"fit_Y",14,1.75,5.10394490282334,4.76799575651717
"20559",160,"fit_Y",15,1.875,5.78041987673667,3.9456072923747
"20560",160,"fit_Y",16,2,7.08949562924032,2.64116879340993
"20561",160,"fit_Y",17,2.125,7.43397829029897,2.21958447248465
"20562",160,"fit_Y",18,2.25,7.21775429787319,2.5793627473601
"20563",160,"fit_Y",19,2.375,7.52741270637328,2.28903774450885
"20564",160,"fit_Y",20,2.5,7.72534807100165,1.83790413128999
"20565",160,"fit_Y",21,2.625,8.01853818422819,0.875443936553801
"20566",160,"fit_Y",22,2.75,8.08271161600527,0.323706268334004
"20567",160,"fit_Y",23,2.875,7.90558301680026,1.16790168483886
"20568",160,"fit_Y",24,3,8.05982851010835,0.236567611334092
"20569",160,"fit_Y",25,3.125,8.20554340972539,0.1404208090998
"20570",160,"fit_Y",26,3.25,10.8067017968292,0.314736472879004
"20571",160,"fit_Y",27,3.375,8.49696986872836,0.361784205971735
"20572",160,"fit_Y",28,3.5,9.18393596697405,0.515998810291968
"20573",160,"fit_Y",29,3.625,10.8953667431733,0.462428288481694
"20574",160,"fit_Y",30,3.75,12.2957429590668,0.440294715350307
"20575",160,"fit_Y",31,3.875,13.6230388694975,0.538330128645529
"20576",160,"fit_Y",32,4,14.3770677729869,0.664637481277975
"20577",160,"fit_total",1,0.125,5.614653,0.262554237092361
"20578",160,"fit_total",2,0.25,5.087792,0.146616930740614
"20579",160,"fit_total",3,0.375,4.729352,0.213898790486803
"20580",160,"fit_total",4,0.5,4.6127285,0.218121455747304
"20581",160,"fit_total",5,0.625,6.37175,0.0824709079407136
"20582",160,"fit_total",6,0.75,7.365077,0.0568595418198177
"20583",160,"fit_total",7,0.875,7.2290595,0.0695925017349375
"20584",160,"fit_total",8,1,7.1727985,0.0872793250348292
"20585",160,"fit_total",9,1.125,8.058188,0.0910093912680988
"20586",160,"fit_total",10,1.25,8.6338315,0.137827636036112
"20587",160,"fit_total",11,1.375,8.7060195,0.170939629885536
"20588",160,"fit_total",12,1.5,8.848015,0.174986075420043
"20589",160,"fit_total",13,1.625,8.7246485,1.37930948687325
"20590",160,"fit_total",14,1.75,6.732656,2.57262935879645
"20591",160,"fit_total",15,1.875,6.9254185,2.03234556310224
"20592",160,"fit_total",16,2,7.5995905,1.39766346722337
"20593",160,"fit_total",17,2.125,7.786451,1.20782962387169
"20594",160,"fit_total",18,2.25,7.608245,1.29590088518265
"20595",160,"fit_total",19,2.375,7.81102,1.2096793822866
"20596",160,"fit_total",20,2.5,7.934412,1.0258082426373
"20597",160,"fit_total",21,2.625,8.0416485,0.512996673471356
"20598",160,"fit_total",22,2.75,8.108996,0.40502634710908
"20599",160,"fit_total",23,2.875,8.0075065,0.670691763027307
"20600",160,"fit_total",24,3,8.0798035,0.338793398148548
"20601",160,"fit_total",25,3.125,8.2295695,0.172283834825475
"20602",160,"fit_total",26,3.25,10.921243,0.304141048653018
"20603",160,"fit_total",27,3.375,8.530799,0.381698038804593
"20604",160,"fit_total",28,3.5,9.251441,0.527339845781148
"20605",160,"fit_total",29,3.625,10.9821375,0.442861170266767
"20606",160,"fit_total",30,3.75,12.342921,0.405486939730393
"20607",160,"fit_total",31,3.875,13.580932,0.498423923737149
"20608",160,"fit_total",32,4,14.2798745,0.6168318572561
"20609",161,"fit_B",1,0.125,6.27038895966851,0.162927365276193
"20610",161,"fit_B",2,0.25,4.95011998435501,0.202052969685424
"20611",161,"fit_B",3,0.375,4.46386553229293,0.21354168134167
"20612",161,"fit_B",4,0.5,4.29134507751269,0.13311918383819
"20613",161,"fit_B",5,0.625,5.65829702220265,0.0953432509952295
"20614",161,"fit_B",6,0.75,6.19846720965286,0.0867344083048549
"20615",161,"fit_B",7,0.875,6.0282548427413,0.101925616310721
"20616",161,"fit_B",8,1,5.86521845459372,0.110308256408222
"20617",161,"fit_B",9,1.125,6.10634650099022,0.125613058621791
"20618",161,"fit_B",10,1.25,6.02209693476674,0.156517468811293
"20619",161,"fit_B",11,1.375,5.95845645992241,0.188176212385621
"20620",161,"fit_B",12,1.5,5.98420122115522,0.185562244379863
"20621",161,"fit_B",13,1.625,5.62873093711673,0.792886711653506
"20622",161,"fit_B",14,1.75,4.30323317513761,1.73596177243732
"20623",161,"fit_B",15,1.875,2.14303486188704,2.32139116187951
"20624",161,"fit_B",16,2,0.856880458132521,1.81672538974461
"20625",161,"fit_B",17,2.125,0.745483694379303,1.74025007785753
"20626",161,"fit_B",18,2.25,1.00745448437134,2.03188578613352
"20627",161,"fit_B",19,2.375,1.02675514969692,2.04882308674581
"20628",161,"fit_B",20,2.5,0.738508443288236,1.89912460933034
"20629",161,"fit_B",21,2.625,0.740741502666496,1.98762785045482
"20630",161,"fit_B",22,2.75,0.493960034812774,1.70987862389714
"20631",161,"fit_B",23,2.875,0.44581661309414,1.56132365611995
"20632",161,"fit_B",24,3,0.343994658100392,1.38264364736466
"20633",161,"fit_B",25,3.125,0.209627328453859,1.24489891317481
"20634",161,"fit_B",26,3.25,0,0
"20635",161,"fit_B",27,3.375,0.0972727272727273,0.972727272727273
"20636",161,"fit_B",28,3.5,0,0
"20637",161,"fit_B",29,3.625,0,0
"20638",161,"fit_B",30,3.75,0,0
"20639",161,"fit_B",31,3.875,0,0
"20640",161,"fit_B",32,4,0,0
"20641",161,"fit_O",1,0.125,3.07063810869951,0.17727612316283
"20642",161,"fit_O",2,0.25,4.1878678198762,0.0390294253125156
"20643",161,"fit_O",3,0.375,4.24281423659172,0.127691229523371
"20644",161,"fit_O",4,0.5,4.55698777647052,0.164493929756097
"20645",161,"fit_O",5,0.625,5.82398556351482,0.0523142386717471
"20646",161,"fit_O",6,0.75,7.58549740029884,0.0352224978486359
"20647",161,"fit_O",7,0.875,7.51287917238642,0.0385072714995366
"20648",161,"fit_O",8,1,7.32952333620922,0.0572790133743312
"20649",161,"fit_O",9,1.125,9.36238367111493,0.0490299204839731
"20650",161,"fit_O",10,1.25,10.7834296934151,0.0618876364322436
"20651",161,"fit_O",11,1.375,11.1307560848439,0.0884569869464112
"20652",161,"fit_O",12,1.5,11.2806892762702,0.0516978443872798
"20653",161,"fit_O",13,1.625,11.68475277837,3.46973436420348
"20654",161,"fit_O",14,1.75,5.91061630239133,6.8441197780805
"20655",161,"fit_O",15,1.875,2.64739679760094,5.91938335376847
"20656",161,"fit_O",16,2,1.23913150797562,4.55481711387291
"20657",161,"fit_O",17,2.125,1.41528096811862,4.833430291592
"20658",161,"fit_O",18,2.25,1.70246698146756,5.15752483799023
"20659",161,"fit_O",19,2.375,2.33953691279834,6.08506535767172
"20660",161,"fit_O",20,2.5,1.60804375331803,5.14091311960415
"20661",161,"fit_O",21,2.625,2.83670922776104,6.36265221634993
"20662",161,"fit_O",22,2.75,3.35360822031329,6.3366774494754
"20663",161,"fit_O",23,2.875,2.49780921988389,5.73045802508682
"20664",161,"fit_O",24,3,2.43675761911346,5.84412600710873
"20665",161,"fit_O",25,3.125,11.2780818025311,3.49562424790003
"20666",161,"fit_O",26,3.25,12.558186307474,0.368654088160987
"20667",161,"fit_O",27,3.375,11.0015724865026,3.08710359867768
"20668",161,"fit_O",28,3.5,12.0768658153126,0.461838822842286
"20669",161,"fit_O",29,3.625,12.42759536739,0.209457906526911
"20670",161,"fit_O",30,3.75,12.8616592185403,0.201778649075115
"20671",161,"fit_O",31,3.875,13.126618828929,0.235930611728396
"20672",161,"fit_O",32,4,13.4712882968341,0.263339706050038
"20673",161,"fit_Y",1,0.125,8.5721941632575,0.0662189593716556
"20674",161,"fit_Y",2,0.25,7.85761559252257,0.0888180901128447
"20675",161,"fit_Y",3,0.375,7.74247156275198,0.15330121451196
"20676",161,"fit_Y",4,0.5,7.62824333245694,0.0522056293487376
"20677",161,"fit_Y",5,0.625,8.05496574537622,0.0261299596797944
"20678",161,"fit_Y",6,0.75,8.49890212678541,0.0178083539445544
"20679",161,"fit_Y",7,0.875,8.51949804146666,0.0228858609377648
"20680",161,"fit_Y",8,1,8.64512203883771,0.0446740732948353
"20681",161,"fit_Y",9,1.125,8.88364183486544,0.0566334634725126
"20682",161,"fit_Y",10,1.25,9.26187188839465,0.106421247040363
"20683",161,"fit_Y",11,1.375,9.49177278768023,0.104168905638746
"20684",161,"fit_Y",12,1.5,9.75356899367602,0.13977507142714
"20685",161,"fit_Y",13,1.625,9.14633822293621,2.53654617688193
"20686",161,"fit_Y",14,1.75,5.10364235900122,4.76853452791759
"20687",161,"fit_Y",15,1.875,5.77958690960243,3.94324686148379
"20688",161,"fit_Y",16,2,7.09328103482477,2.64457453250301
"20689",161,"fit_Y",17,2.125,7.43736466351693,2.22237847702019
"20690",161,"fit_Y",18,2.25,7.21433320549493,2.57543810350743
"20691",161,"fit_Y",19,2.375,7.52760448181548,2.29065033115816
"20692",161,"fit_Y",20,2.5,7.72111094265505,1.8323732202147
"20693",161,"fit_Y",21,2.625,8.02106687039206,0.878195958750122
"20694",161,"fit_Y",22,2.75,8.0830191111555,0.309053089412424
"20695",161,"fit_Y",23,2.875,7.90590346653124,1.16932477266158
"20696",161,"fit_Y",24,3,8.0538892172506,0.212944461056615
"20697",161,"fit_Y",25,3.125,8.22047270082602,0.149769860846287
"20698",161,"fit_Y",26,3.25,10.7879873898929,0.34532244158733
"20699",161,"fit_Y",27,3.375,8.48329263700306,0.387413844227853
"20700",161,"fit_Y",28,3.5,9.13287615708435,0.46683438910199
"20701",161,"fit_Y",29,3.625,10.8671320113288,0.451596776854504
"20702",161,"fit_Y",30,3.75,12.3063706850052,0.435034453355172
"20703",161,"fit_Y",31,3.875,13.4997491710003,0.502568053966326
"20704",161,"fit_Y",32,4,14.3424364901268,0.711322930259497
"20705",161,"fit_total",1,0.125,5.616032,0.26363987552276
"20706",161,"fit_total",2,0.25,5.0886975,0.147870546096164
"20707",161,"fit_total",3,0.375,4.729803,0.212171514836655
"20708",161,"fit_total",4,0.5,4.61328,0.220742194458018
"20709",161,"fit_total",5,0.625,6.3754835,0.0799234991091387
"20710",161,"fit_total",6,0.75,7.3628935,0.056533117877216
"20711",161,"fit_total",7,0.875,7.224119,0.0647444579664834
"20712",161,"fit_total",8,1,7.180934,0.0820280374831273
"20713",161,"fit_total",9,1.125,8.06181,0.0893791840159304
"20714",161,"fit_total",10,1.25,8.6381335,0.13472831735655
"20715",161,"fit_total",11,1.375,8.70909,0.177904908915301
"20716",161,"fit_total",12,1.5,8.8474885,0.167843338730833
"20717",161,"fit_total",13,1.625,8.725463,1.37704508585073
"20718",161,"fit_total",14,1.75,6.734195,2.5740180791798
"20719",161,"fit_total",15,1.875,6.92531,2.03055144630987
"20720",161,"fit_total",16,2,7.602085,1.40443781932793
"20721",161,"fit_total",17,2.125,7.788809,1.21155532528701
"20722",161,"fit_total",18,2.25,7.6083395,1.29639704564782
"20723",161,"fit_total",19,2.375,7.811591,1.21418156338234
"20724",161,"fit_total",20,2.5,7.9319765,1.02028974124196
"20725",161,"fit_total",21,2.625,8.042421,0.509840565105674
"20726",161,"fit_total",22,2.75,8.110376,0.399940413647692
"20727",161,"fit_total",23,2.875,8.0096185,0.677137153708221
"20728",161,"fit_total",24,3,8.0752815,0.320797429132671
"20729",161,"fit_total",25,3.125,8.2432045,0.184806417978408
"20730",161,"fit_total",26,3.25,10.9033915,0.331394854971781
"20731",161,"fit_total",27,3.375,8.517404,0.404713710614795
"20732",161,"fit_total",28,3.5,9.204267,0.482336705409041
"20733",161,"fit_total",29,3.625,10.95757,0.431065251511423
"20734",161,"fit_total",30,3.75,12.352143,0.401164412189156
"20735",161,"fit_total",31,3.875,13.4625805,0.46235180442527
"20736",161,"fit_total",32,4,14.2488875,0.655492256978168
"20737",162,"fit_B",1,0.125,6.2689569232254,0.163771786349973
"20738",162,"fit_B",2,0.25,4.95225088509789,0.202390216285297
"20739",162,"fit_B",3,0.375,4.463918957612,0.214000213568008
"20740",162,"fit_B",4,0.5,4.29186240053801,0.132997854447941
"20741",162,"fit_B",5,0.625,5.65593424323636,0.0910822823125137
"20742",162,"fit_B",6,0.75,6.20095122984987,0.0849017502958697
"20743",162,"fit_B",7,0.875,6.02569083333941,0.0910931187263205
"20744",162,"fit_B",8,1,5.87343864276436,0.111722220361643
"20745",162,"fit_B",9,1.125,6.10817961065904,0.127869029828947
"20746",162,"fit_B",10,1.25,6.02744415017019,0.160751959833752
"20747",162,"fit_B",11,1.375,5.95767236479387,0.184288150729576
"20748",162,"fit_B",12,1.5,5.99523684158167,0.174869559632207
"20749",162,"fit_B",13,1.625,5.62967356812397,0.794235773305876
"20750",162,"fit_B",14,1.75,4.30742936965651,1.73865135110783
"20751",162,"fit_B",15,1.875,2.14220735279296,2.32032700667938
"20752",162,"fit_B",16,2,0.856669979630229,1.81479207445513
"20753",162,"fit_B",17,2.125,0.746196230244085,1.74229523938118
"20754",162,"fit_B",18,2.25,1.00729361549446,2.03164410878898
"20755",162,"fit_B",19,2.375,1.02578009915468,2.04686184616314
"20756",162,"fit_B",20,2.5,0.737492362941827,1.89545061709911
"20757",162,"fit_B",21,2.625,0.740886092697479,1.98810539084489
"20758",162,"fit_B",22,2.75,0.493003833323421,1.70668408705547
"20759",162,"fit_B",23,2.875,0.446157598405946,1.56134075262605
"20760",162,"fit_B",24,3,0.343785510651631,1.38192331217941
"20761",162,"fit_B",25,3.125,0.206445978372031,1.22361952886006
"20762",162,"fit_B",26,3.25,0,0
"20763",162,"fit_B",27,3.375,0.09,0.9
"20764",162,"fit_B",28,3.5,0,0
"20765",162,"fit_B",29,3.625,0,0
"20766",162,"fit_B",30,3.75,0,0
"20767",162,"fit_B",31,3.875,0,0
"20768",162,"fit_B",32,4,0,0
"20769",162,"fit_O",1,0.125,3.07104820723815,0.178079065072881
"20770",162,"fit_O",2,0.25,4.18708001460311,0.0391303276453388
"20771",162,"fit_O",3,0.375,4.24326017241792,0.128653009296744
"20772",162,"fit_O",4,0.5,4.55620635303841,0.162572975445783
"20773",162,"fit_O",5,0.625,5.82387451768213,0.051368559738468
"20774",162,"fit_O",6,0.75,7.5872389280886,0.0349987991700477
"20775",162,"fit_O",7,0.875,7.51248018379192,0.0402811286055009
"20776",162,"fit_O",8,1,7.3293902748053,0.0507548324573963
"20777",162,"fit_O",9,1.125,9.36334171471847,0.0466434710700812
"20778",162,"fit_O",10,1.25,10.7832661965309,0.0633692090114178
"20779",162,"fit_O",11,1.375,11.1372029122343,0.086808862924773
"20780",162,"fit_O",12,1.5,11.2797806999691,0.0505489012208189
"20781",162,"fit_O",13,1.625,11.6850379134622,3.46916914317781
"20782",162,"fit_O",14,1.75,5.91161274391099,6.84472612518862
"20783",162,"fit_O",15,1.875,2.64146848829592,5.90738135848536
"20784",162,"fit_O",16,2,1.23545377569281,4.54212015364423
"20785",162,"fit_O",17,2.125,1.41730066487217,4.83982546835418
"20786",162,"fit_O",18,2.25,1.71590070092908,5.19718286742562
"20787",162,"fit_O",19,2.375,2.3381595210991,6.08155246875877
"20788",162,"fit_O",20,2.5,1.608807723803,5.14386349075938
"20789",162,"fit_O",21,2.625,2.79898823739551,6.29924404101158
"20790",162,"fit_O",22,2.75,3.17507869257909,6.11872612001887
"20791",162,"fit_O",23,2.875,2.57945164023138,5.83730550447485
"20792",162,"fit_O",24,3,2.42440590803997,5.86799084674127
"20793",162,"fit_O",25,3.125,11.0819751994647,3.40608238392406
"20794",162,"fit_O",26,3.25,12.5357939874326,0.365395971140941
