t,pop,estrategia,frequencia
3,71,B,0.3863
3,72,O,0.342
3,72,Y,0.3901
3,72,B,0.2679
3,73,O,0.3035
3,73,Y,0.4108
3,73,B,0.2857
3,74,O,0.2737
3,74,Y,0.342
3,74,B,0.3843
3,75,O,0.248
3,75,Y,0.3436
3,75,B,0.4084
3,76,O,0.3708
3,76,Y,0.3608
3,76,B,0.2684
3,77,O,0.3323
3,77,Y,0.3078
3,77,B,0.3599
3,78,O,0.3553
3,78,Y,0.3504
3,78,B,0.2943
3,79,O,0.4056
3,79,Y,0.3493
3,79,B,0.2451
3,80,O,0.3382
3,80,Y,0.3395
3,80,B,0.3223
3,81,O,0.4057
3,81,Y,0.3161
3,81,B,0.2782
3,82,O,0.3364
3,82,Y,0.3445
3,82,B,0.3191
3,83,O,0.4183
3,83,Y,0.3469
3,83,B,0.2348
3,84,O,0.3509
3,84,Y,0.4193
3,84,B,0.2298
3,85,O,0.2564
3,85,Y,0.3541
3,85,B,0.3895
3,86,O,0.4166
3,86,Y,0.2868
3,86,B,0.2966
3,87,O,0.3536
3,87,Y,0.3033
3,87,B,0.3431
3,88,O,0.3545
3,88,Y,0.2703
3,88,B,0.3752
3,89,O,0.4972
3,89,Y,0.2729
3,89,B,0.2299
3,90,O,0.3415
3,90,Y,0.3266
3,90,B,0.3319
3,91,O,0.4231
3,91,Y,0.2721
3,91,B,0.3048
3,92,O,0.2463
3,92,Y,0.4303
3,92,B,0.3234
3,93,O,0.2385
3,93,Y,0.4295
3,93,B,0.332
3,94,O,0.3379
3,94,Y,0.3236
3,94,B,0.3385
3,95,O,0.2294
3,95,Y,0.4115
3,95,B,0.3591
3,96,O,0.3019
3,96,Y,0.3535
3,96,B,0.3446
3,97,O,0.3112
3,97,Y,0.2741
3,97,B,0.4147
3,98,O,0.2809
3,98,Y,0.3138
3,98,B,0.4053
3,99,O,0.2581
3,99,Y,0.3586
3,99,B,0.3833
4,0,O,0.3214
4,0,Y,0.3944
4,0,B,0.2842
4,1,O,0.3838
4,1,Y,0.2889
4,1,B,0.3273
4,2,O,0.3677
4,2,Y,0.2932
4,2,B,0.3391
4,3,O,0.3666
4,3,Y,0.3262
4,3,B,0.3072
4,4,O,0.2851
4,4,Y,0.3918
4,4,B,0.3231
4,5,O,0.4153
4,5,Y,0.3335
4,5,B,0.2512
4,6,O,0.3564
4,6,Y,0.3144
4,6,B,0.3292
4,7,O,0.4184
4,7,Y,0.2636
4,7,B,0.318
4,8,O,0.3756
4,8,Y,0.3117
4,8,B,0.3127
4,9,O,0.3019
4,9,Y,0.3437
4,9,B,0.3544
4,10,O,0.4685
4,10,Y,0.3142
4,10,B,0.2173
4,11,O,0.2773
4,11,Y,0.3608
4,11,B,0.3619
4,12,O,0.3348
